device,t,w,h,p1,p25,p10
DeviceB,"21/03/30,00:09:52",4,N,19,101,73
DeviceB,"21/03/30,00:16:27",8,SW,130,28,17
DeviceB,"21/03/30,00:23:02",3,N,15,37,54
DeviceB,"21/03/30,00:29:37",20,W,47,13,65
DeviceB,"21/03/30,00:36:12",2,E,21,10,35
DeviceB,"21/03/30,00:42:47",3,E,16,29,4
DeviceB,"21/03/30,00:49:22",0,W,28,8,8
DeviceB,"21/03/30,00:55:56",0,W,26,71,9
DeviceB,"21/03/30,01:02:31",1,NW,71,29,56
DeviceB,"21/03/30,01:09:06",1,W,33,59,88
DeviceB,"21/03/30,01:17:04",1,W,29,29,15
DeviceB,"21/03/30,01:23:39",6,NW,31,5960,176
DeviceB,"21/03/30,01:30:14",1,W,6143,38,29
DeviceB,"21/03/30,01:36:49",2,W,70,86,32
DeviceB,"21/03/30,01:43:24",2,W,21,31,113
DeviceB,"21/03/30,01:49:59",1,SE,6385,47,6234
DeviceB,"21/03/30,01:56:34",2,W,19,55,92
DeviceB,"21/03/30,02:03:09",1,W,27,10,49
DeviceB,"21/03/30,02:09:44",0,E,66,29,38
DeviceB,"21/03/30,02:16:20",1,W,27,6203,52
DeviceB,"21/03/30,02:22:55",10,W,46,100,23
DeviceB,"21/03/30,02:29:30",1,W,29,5,51
DeviceB,"21/03/30,02:36:05",13,W,50,17,0
DeviceB,"21/03/30,02:42:41",2,W,6337,31,20
DeviceB,"21/03/30,02:50:38",4,SE,111,73,133
DeviceB,"21/03/30,02:57:14",2,W,22,31,13
DeviceB,"21/03/30,03:03:49",2,W,16,33,17
DeviceB,"21/03/30,03:10:25",0,N,19,41,49
DeviceB,"21/03/30,03:17:00",2,NW,3,8,69
DeviceB,"21/03/30,03:23:35",1,E,27,6105,24
DeviceB,"21/03/30,03:30:11",20,W,44,20,97
DeviceB,"21/03/30,03:36:46",3,NW,34,0,50
DeviceB,"21/03/30,03:43:22",3,NW,39,20,9
DeviceB,"21/03/30,03:49:57",7,NE,87,5,39
DeviceB,"21/03/30,03:56:33",0,SW,8,40,17
DeviceB,"21/03/30,04:03:08",1,W,70,33,29
DeviceB,"21/03/30,04:09:44",7,W,26,53,17
DeviceB,"21/03/30,04:16:19",2,W,29,44,47
DeviceB,"21/03/30,04:24:17",7,E,18,19,138
DeviceB,"21/03/30,04:30:53",0,NW,24,22,51
DeviceB,"21/03/30,04:37:28",6,W,13,38,35
DeviceB,"21/03/30,04:44:04",3,W,24,17,66
DeviceB,"21/03/30,04:50:39",3,SW,11,42,16
DeviceB,"21/03/30,04:57:14",0,W,5,31,24
DeviceB,"21/03/30,05:03:50",1,N,32,40,42
DeviceB,"21/03/30,05:10:25",2,W,6211,32,13
DeviceB,"21/03/30,05:17:01",20,W,6,0,114
DeviceB,"21/03/30,05:23:36",1,W,60,60,111
DeviceB,"21/03/30,05:30:12",2,E,20,49,9
DeviceB,"21/03/30,05:36:47",2,NW,23,13,30
DeviceB,"21/03/30,05:43:23",6,W,20,61,61
DeviceB,"21/03/30,05:49:58",6,SW,16,27,10
DeviceB,"80/01/06,00:01:43",4,NW,17,10,29
DeviceB,"80/01/06,00:08:24",2,W,16,43,31
DeviceB,"21/03/30,06:15:21",2,W,25,7,40
DeviceB,"21/03/30,06:22:02",2,SW,19,41,53
DeviceB,"21/03/30,06:28:44",2,NW,7,53,81
DeviceB,"21/03/30,06:35:26",1,W,5,29,18
DeviceB,"21/03/30,06:42:07",0,E,32,33,0
DeviceB,"21/03/30,06:48:49",2,SW,21,22,24
DeviceB,"21/03/30,06:55:31",2,E,15,42,53
DeviceB,"21/03/30,07:02:12",3,W,40,79,46
DeviceB,"21/03/30,07:08:54",7,W,20,15,18
DeviceB,"21/03/30,07:15:36",8,E,15,7,37
DeviceB,"21/03/30,07:22:17",4,S,17,33,72
DeviceB,"21/03/30,07:28:59",2,W,105,31,48
DeviceB,"21/03/30,07:37:03",2,W,13,44,61
DeviceB,"21/03/30,07:43:45",4,SW,24,12,30
DeviceB,"21/03/30,07:50:27",3,SE,26,50,65
DeviceB,"21/03/30,07:57:08",7,NW,46,171,11
DeviceB,"21/03/30,08:03:50",6,NE,5,39,64
DeviceB,"21/03/30,08:10:32",2,W,26,18,54
DeviceB,"21/03/30,08:17:14",1,W,28,35,121
DeviceB,"21/03/30,08:23:55",3,W,75,15,42
DeviceB,"21/03/30,08:30:37",1,W,107,286,0
DeviceB,"21/03/30,08:37:19",0,W,6,32,8
DeviceB,"21/03/30,08:44:01",0,W,25,40,6128
DeviceB,"21/03/30,08:50:42",3,NW,29,16,119
DeviceB,"21/03/30,08:57:24",0,E,29,17,29
DeviceB,"21/03/30,09:04:06",0,NW,3,28,138
DeviceB,"21/03/30,09:12:10",1,W,22,25,47
DeviceB,"21/03/30,09:18:52",3,W,18,5,41
DeviceB,"21/03/30,09:25:34",2,E,19,39,39
DeviceB,"21/03/30,09:32:15",3,W,17,27,66
DeviceB,"21/03/30,09:38:57",0,W,26,22,20
DeviceB,"21/03/30,09:45:39",2,W,11,29,92
DeviceB,"21/03/30,09:52:20",4,W,17,36,26
DeviceB,"21/03/30,09:59:02",1,W,10,21,16
DeviceB,"21/03/30,10:05:44",0,NW,31,36,130
DeviceB,"21/03/30,10:12:25",2,SE,0,46,34
DeviceB,"21/03/30,10:19:07",2,E,4,4,14
DeviceB,"21/03/30,10:25:48",3,W,30,40,116
DeviceB,"21/03/30,10:32:30",2,SE,32,47,211
DeviceB,"21/03/30,10:39:12",4,W,17,37,19
DeviceB,"21/03/30,10:47:16",0,W,26,90,30
DeviceB,"21/03/30,10:53:57",0,SE,39,9,47
DeviceB,"21/03/30,11:00:39",7,W,14,32,152
DeviceB,"21/03/30,11:07:20",3,NW,0,91,26
DeviceB,"21/03/30,11:14:02",13,NW,30,0,15
DeviceB,"21/03/30,11:20:43",1,SW,4,5,64
DeviceB,"21/03/30,11:27:25",0,W,34,10,38
DeviceB,"21/03/30,11:34:06",7,W,20,6,38
DeviceB,"21/03/30,11:40:48",0,W,24,48,15
DeviceB,"21/03/30,11:47:29",6,S,0,221,61
DeviceB,"21/03/30,11:54:11",1,S,27,42,111
DeviceB,"21/03/30,12:00:52",8,E,4,25,49
DeviceB,"21/03/30,12:07:34",1,W,29,28,50
DeviceB,"21/03/30,12:14:15",0,E,13,39,56
DeviceB,"21/03/30,12:22:19",2,W,37,29,11
DeviceB,"21/03/30,12:29:01",1,W,8,44,44
DeviceB,"21/03/30,12:35:42",6,SW,22,28,18
DeviceB,"21/03/30,12:42:24",1,SW,26,37,26
DeviceB,"21/03/30,12:49:05",2,E,24,70,15
DeviceB,"21/03/30,12:55:46",3,W,24,42,34
DeviceB,"21/03/30,13:02:28",2,W,18,14,44
DeviceB,"21/03/30,13:09:09",0,S,25,10,23
DeviceB,"21/03/30,13:15:50",2,W,29,34,6105
DeviceB,"21/03/30,13:22:32",0,W,41,51,23
DeviceB,"21/03/30,13:29:13",3,SW,20,32,8
DeviceB,"21/03/30,13:35:54",0,SW,15,0,30
DeviceB,"21/03/30,13:42:36",0,NW,7,36,6227
DeviceB,"21/03/30,13:49:17",2,W,63,0,31
DeviceB,"21/03/30,13:57:21",3,W,100,18,67
DeviceB,"21/03/30,14:04:02",2,E,7,33,23
DeviceB,"21/03/30,14:10:43",2,W,68,117,20
DeviceB,"21/03/30,14:17:24",1,W,8,5,15
DeviceB,"21/03/30,14:24:06",1,W,17,42,33
DeviceB,"21/03/30,14:30:47",8,W,20,7,36
DeviceB,"21/03/30,14:37:28",0,SW,12,33,30
DeviceB,"21/03/30,14:44:10",1,E,4,12,13
DeviceB,"21/03/30,14:50:51",0,W,20,22,16
DeviceB,"21/03/30,14:57:32",6,E,22,33,120
DeviceB,"21/03/30,15:04:13",1,NE,37,10,17
DeviceB,"21/03/30,15:10:54",0,SE,107,28,93
DeviceB,"21/03/30,15:17:36",0,SW,21,37,15
DeviceB,"21/03/30,15:24:17",1,W,93,32,77
DeviceB,"21/03/30,15:32:21",1,W,32,18,18
DeviceB,"21/03/30,15:39:02",3,W,90,178,68
DeviceB,"21/03/30,15:45:43",1,W,8,24,7
DeviceB,"21/03/30,15:52:24",1,W,69,11,16
DeviceB,"21/03/30,15:59:06",3,SW,46,32,35
DeviceB,"21/03/30,16:05:47",1,E,25,67,19
DeviceB,"21/03/30,16:12:28",1,W,142,0,26
DeviceB,"21/03/30,16:19:09",1,NE,12,26,15
DeviceB,"21/03/30,16:25:50",4,W,26,119,49
DeviceB,"21/03/30,16:32:31",1,SW,31,55,32
DeviceB,"21/03/30,16:39:13",14,SW,96,42,99
DeviceB,"21/03/30,16:45:54",1,W,6143,31,64
DeviceB,"21/03/30,16:52:35",0,W,5,15,78
DeviceB,"21/03/30,16:59:16",3,W,5,9,19
DeviceB,"21/03/30,17:07:20",2,W,40,33,132
DeviceB,"21/03/30,17:14:01",3,W,5,26,125
DeviceB,"21/03/30,17:20:42",2,E,7,40,121
DeviceB,"21/03/30,17:27:23",2,W,37,28,8
DeviceB,"21/03/30,17:34:04",4,W,8,23,20
DeviceB,"21/03/30,17:40:45",0,W,17,27,14
DeviceB,"21/03/30,17:47:26",6,S,8,125,5297
DeviceB,"21/03/30,17:54:07",0,SE,27,68,49
DeviceB,"21/03/30,18:00:48",3,SW,33,37,14
DeviceB,"21/03/30,18:07:30",2,NE,18,25,41
DeviceB,"21/03/30,18:14:11",0,NW,30,33,109
DeviceB,"21/03/30,18:20:52",1,S,44,55,75
DeviceB,"21/03/30,18:27:33",2,W,50,22,13
DeviceB,"21/03/30,18:34:14",1,S,63,15,102
DeviceB,"21/03/30,18:42:17",1,W,25,81,73
DeviceB,"21/03/30,18:48:59",6,E,27,42,0
DeviceB,"21/03/30,18:55:40",8,SW,23,81,31
DeviceB,"21/03/30,19:02:21",1,W,33,43,27
DeviceB,"21/03/30,19:09:02",2,W,54,48,15
DeviceB,"21/03/30,19:15:43",2,W,21,8,67
DeviceB,"21/03/30,19:22:24",1,NW,17,29,13
DeviceB,"21/03/30,19:29:05",2,W,23,63,32
DeviceB,"21/03/30,19:35:46",2,E,6010,26,35
DeviceB,"21/03/30,19:42:27",4,SW,35,9,40
DeviceB,"21/03/30,19:49:08",1,W,74,6054,32
DeviceB,"21/03/30,19:55:49",1,E,41,79,125
DeviceB,"21/03/30,20:02:30",2,S,23,28,28
DeviceB,"21/03/30,20:09:11",3,W,25,23,39
DeviceB,"21/03/30,20:17:14",0,NW,42,40,29
DeviceB,"21/03/30,20:23:55",3,N,47,24,31
DeviceB,"21/03/30,20:30:36",10,W,12,28,176
DeviceB,"21/03/30,20:37:17",3,E,20,30,21
DeviceB,"21/03/30,20:43:58",3,W,105,40,23
DeviceB,"21/03/30,20:50:39",2,NW,12,73,42
DeviceB,"21/03/30,20:57:20",1,W,59,108,18
DeviceB,"21/03/30,21:04:01",6,W,26,52,33
DeviceB,"21/03/30,21:10:42",2,W,28,23,9
DeviceB,"21/03/30,21:17:23",1,W,13,51,10
DeviceB,"21/03/30,21:24:04",2,W,6,21,27
DeviceB,"21/03/30,21:30:45",1,E,39,37,107
DeviceB,"21/03/30,21:37:26",0,NW,6025,18,11
DeviceB,"21/03/30,21:44:07",4,W,0,35,140
DeviceB,"21/03/30,21:52:10",1,W,3,6,105
DeviceB,"21/03/30,21:58:51",2,W,22,53,13
DeviceB,"21/03/30,22:05:32",0,SE,133,24,0
DeviceB,"21/03/30,22:12:13",8,NW,0,31,44
DeviceB,"21/03/30,22:18:54",0,NW,25,6234,54
DeviceB,"21/03/30,22:25:35",4,W,18,22,51
DeviceB,"21/03/30,22:32:16",13,W,38,48,74
DeviceB,"21/03/30,22:38:57",3,SW,10,64,30
DeviceB,"21/03/30,22:45:37",0,W,16,17,15
DeviceB,"21/03/30,22:52:18",0,W,7,33,11
DeviceB,"21/03/30,22:58:59",3,W,3,19,117
DeviceB,"21/03/30,23:05:40",1,W,25,111,74
DeviceB,"21/03/30,23:12:21",9,W,20,6305,104
DeviceB,"21/03/30,23:19:02",4,N,28,6196,22
DeviceB,"21/03/30,23:27:05",0,W,17,25,22
DeviceB,"21/03/30,23:33:46",3,E,1768,42,23
DeviceB,"21/03/30,23:40:27",2,NW,11,45,43
DeviceB,"21/03/30,23:47:07",2,NW,26,39,18
DeviceB,"21/03/30,23:53:48",3,W,25,62,43
DeviceB,"21/03/31,00:00:29",4,SW,19,39,86
DeviceB,"21/03/31,00:07:10",0,W,7,107,43
DeviceB,"21/03/31,00:13:51",1,NW,23,48,48
DeviceB,"21/03/31,00:20:31",4,E,30,81,21
DeviceB,"21/03/31,00:27:12",0,W,28,27,76
DeviceB,"21/03/31,00:33:53",1,W,29,145,44
DeviceB,"21/03/31,00:40:34",0,SW,22,15,39
DeviceB,"21/03/31,00:47:15",0,SW,22,72,10
DeviceB,"21/03/31,01:02:34",1,NW,20,97,65
DeviceB,"21/03/31,01:09:15",0,W,23,29,6
DeviceB,"21/03/31,01:15:56",0,E,18,40,12
DeviceB,"21/03/31,01:22:37",3,NW,6,8,6173
DeviceB,"21/03/31,01:29:18",0,W,35,21,58
DeviceB,"21/03/31,01:35:58",2,E,16,31,52
DeviceB,"21/03/31,01:42:39",0,S,22,23,32
DeviceB,"21/03/31,01:49:20",1,W,30,30,0
DeviceB,"21/03/31,01:56:01",2,W,22,90,48
DeviceB,"21/03/31,02:02:42",2,E,32,0,93
DeviceB,"21/03/31,02:09:23",3,NW,27,108,33
DeviceB,"21/03/31,02:16:04",0,W,16,119,6
DeviceB,"21/03/31,02:22:45",3,W,47,39,71
DeviceB,"21/03/31,02:29:26",1,SW,21,59,0
DeviceB,"21/03/31,02:37:30",0,W,12,40,112
DeviceB,"21/03/31,02:44:11",0,NW,5,37,35
DeviceB,"21/03/31,02:50:53",2,NW,14,36,8
DeviceB,"21/03/31,02:57:34",0,NW,22,69,107
DeviceB,"21/03/31,03:04:15",7,SW,20,16,30
DeviceB,"21/03/31,03:10:56",2,E,82,34,0
DeviceB,"21/03/31,03:17:37",0,SE,4,12,42
DeviceB,"21/03/31,03:24:18",1,W,75,93,58
DeviceB,"21/03/31,03:31:00",3,W,13,105,55
DeviceB,"21/03/31,03:37:41",1,W,26,14,15
DeviceB,"21/03/31,03:44:22",1,S,43,28,52
DeviceB,"21/03/31,03:51:03",1,NW,26,31,72
DeviceB,"21/03/31,03:57:45",4,W,20,7,61
DeviceB,"21/03/31,04:04:26",3,E,28,39,45
DeviceB,"21/03/31,04:12:30",1,W,72,179,58
DeviceB,"21/03/31,04:19:11",3,W,23,42,70
DeviceB,"21/03/31,04:25:52",0,W,11,50,43
DeviceB,"21/03/31,04:32:33",2,W,17,40,53
DeviceB,"21/03/31,04:39:15",1,E,16,68,6361
DeviceB,"21/03/31,04:45:56",0,SE,6068,18,21
DeviceB,"21/03/31,04:52:37",2,W,14,29,6
DeviceB,"21/03/31,04:59:19",4,E,35,18,78
DeviceB,"21/03/31,05:06:00",1,W,3,14,24
DeviceB,"21/03/31,05:12:41",1,NW,0,10,27
DeviceB,"21/03/31,05:19:22",0,NE,32,64,92
DeviceB,"21/03/31,05:26:04",0,E,95,19,99
DeviceB,"21/03/31,05:32:45",7,W,27,48,65
DeviceB,"21/03/31,05:39:26",0,S,31,20,77
DeviceB,"21/03/31,05:47:30",1,SE,0,37,45
DeviceB,"21/03/31,05:54:12",1,N,10,127,14
DeviceB,"21/03/31,06:00:53",0,W,10,46,51
DeviceB,"21/03/31,06:07:34",4,W,25,38,34
DeviceB,"21/03/31,06:14:16",1,SE,46,38,40
DeviceB,"21/03/31,06:20:57",3,NW,17,130,30
DeviceB,"21/03/31,06:27:39",2,W,17,67,18
DeviceB,"21/03/31,06:34:20",0,E,10,8,30
DeviceB,"21/03/31,06:41:01",0,W,61,20,40
DeviceB,"21/03/31,06:47:43",3,SW,6305,41,12
DeviceB,"21/03/31,06:54:24",0,W,26,37,42
DeviceB,"21/03/31,07:01:06",7,E,37,100,66
DeviceB,"21/03/31,07:07:47",1,W,0,34,154
DeviceB,"21/03/31,07:14:29",2,W,14,18,77
DeviceB,"21/03/31,07:22:33",1,E,14,29,22
DeviceB,"21/03/31,07:29:14",1,W,31,29,55
DeviceB,"21/03/31,07:35:56",1,SE,5,17,82
DeviceB,"21/03/31,07:42:37",3,W,16,50,54
DeviceB,"21/03/31,07:49:19",2,NW,24,8,20
DeviceB,"21/03/31,07:56:00",2,W,18,57,7
DeviceB,"21/03/31,08:02:42",1,W,110,15,26
DeviceB,"21/03/31,08:09:23",3,W,41,17,24
DeviceB,"21/03/31,08:16:05",3,W,16,28,9
DeviceB,"21/03/31,08:22:46",2,W,25,115,62
DeviceB,"21/03/31,08:29:28",1,W,87,42,46
DeviceB,"21/03/31,08:36:09",1,W,26,23,33
DeviceB,"21/03/31,08:42:51",2,SW,52,50,26
DeviceB,"21/03/31,08:49:32",0,NW,5967,47,46
DeviceB,"21/03/31,08:57:36",2,SE,4,93,94
DeviceB,"21/03/31,09:04:18",6,NW,6181,26,14
DeviceB,"21/03/31,09:10:59",6,W,14,41,6
DeviceB,"21/03/31,09:17:41",0,W,66,42,438
DeviceB,"21/03/31,09:24:22",12,SW,5,132,67
DeviceB,"21/03/31,09:31:04",3,W,37,13,64
DeviceB,"21/03/31,09:37:45",3,NE,28,44,56
DeviceB,"21/03/31,09:44:27",10,W,13,22,45
DeviceB,"21/03/31,09:51:08",1,W,23,40,28
DeviceB,"21/03/31,09:57:50",0,SE,33,32,42
DeviceB,"21/03/31,10:04:31",2,NW,29,20,64
DeviceB,"21/03/31,10:11:13",7,W,24,20,10
DeviceB,"21/03/31,10:17:54",8,W,27,32,7
DeviceB,"21/03/31,10:24:36",0,SW,5,16,47
DeviceB,"21/03/31,10:32:40",2,W,13,18,26
DeviceB,"21/03/31,10:39:21",3,NW,35,53,52
DeviceB,"21/03/31,10:46:03",6,SW,20,96,28
DeviceB,"21/03/31,10:52:44",10,W,61,96,23
DeviceB,"21/03/31,10:59:26",12,W,45,26,72
DeviceB,"21/03/31,11:06:07",0,S,45,31,6
DeviceB,"21/03/31,11:13:24",6,SW,12,30,17
DeviceB,"21/03/31,11:20:05",2,NW,36,22,10
DeviceB,"21/03/31,11:26:47",2,E,26,31,23
DeviceB,"21/03/31,11:33:28",4,W,27,6120,131
DeviceB,"21/03/31,11:40:10",9,W,8,28,57
DeviceB,"21/03/31,11:46:51",1,W,26,12,12
DeviceB,"21/03/31,11:53:32",0,W,19,16,60
DeviceB,"21/03/31,12:00:14",2,W,31,17,61
DeviceB,"21/03/31,12:06:55",3,E,30,25,28
DeviceB,"21/03/31,12:13:37",0,NW,20,113,37
DeviceB,"21/03/31,12:20:18",3,W,26,41,64
DeviceB,"21/03/31,12:26:59",1,NW,24,12,28
DeviceB,"21/03/31,12:33:41",10,S,17,82,23
DeviceB,"21/03/31,12:41:45",2,SW,23,19,34
DeviceB,"21/03/31,12:48:26",0,SE,5,63,50
DeviceB,"21/03/31,12:55:07",3,NW,54,33,15
DeviceB,"21/03/31,13:01:48",0,E,20,55,93
DeviceB,"21/03/31,13:08:30",1,W,106,19,61
DeviceB,"21/03/31,13:15:11",1,W,10,45,151
DeviceB,"21/03/31,13:21:52",3,W,21,26,100
DeviceB,"21/03/31,13:28:33",3,W,17,23,32
DeviceB,"21/03/31,13:35:15",0,SW,26,24,180
DeviceB,"21/03/31,13:41:56",2,SE,19,20,24
DeviceB,"21/03/31,13:48:37",1,E,17,49,75
DeviceB,"21/03/31,13:55:18",4,N,56,47,0
DeviceB,"21/03/31,14:01:59",2,W,30,28,43
DeviceB,"21/03/31,14:08:40",7,SW,19,38,22
DeviceB,"21/03/31,14:16:44",4,W,13,17,38
DeviceB,"21/03/31,14:23:25",1,NW,33,59,29
DeviceB,"21/03/31,14:30:06",7,SE,28,28,58
DeviceB,"21/03/31,14:36:47",1,S,20,22,0
DeviceB,"21/03/31,14:43:29",2,NW,25,33,10
DeviceB,"21/03/31,14:50:10",2,NW,48,48,36
DeviceB,"21/03/31,14:56:51",1,W,34,72,62
DeviceB,"21/03/31,15:05:49",3,W,32,31,136
DeviceB,"21/03/31,15:12:30",1,E,17,65,83
DeviceB,"21/03/31,15:19:11",1,W,17,8,14
DeviceB,"21/03/31,15:25:52",10,NW,9,200,26
DeviceB,"21/03/31,15:32:33",2,N,12,39,90
DeviceB,"21/03/31,15:39:14",2,W,5,76,29
DeviceB,"21/03/31,15:45:55",3,W,31,124,25
DeviceB,"21/03/31,15:52:36",2,SW,25,0,37
DeviceB,"21/03/31,15:59:17",2,NW,18,50,24
DeviceB,"21/03/31,16:05:58",3,SE,24,52,47
DeviceB,"21/03/31,16:12:39",0,SW,42,31,40
DeviceB,"21/03/31,16:19:20",0,S,23,19,108
DeviceB,"21/03/31,16:26:01",6,SW,35,6,25
DeviceB,"21/03/31,16:32:42",1,E,20,24,46
DeviceB,"21/03/31,16:40:46",8,W,81,16,15
DeviceB,"21/03/31,16:47:27",10,W,6,35,41
DeviceB,"21/03/31,16:54:08",1,W,111,29,14
DeviceB,"21/03/31,17:00:49",1,NW,4,27,57
DeviceB,"21/03/31,17:00:49",0,NW,3,25,21
DeviceB,"21/03/02,05:51:32",0,S,30,162,41
DeviceB,"21/03/31,17:07:30",6,S,14,62,26
DeviceB,"21/03/31,17:14:11",4,W,19,64,49
DeviceB,"21/03/31,17:20:52",4,SW,4,28,11
DeviceB,"21/03/31,17:27:33",3,W,25,39,48
DeviceB,"21/03/31,17:34:14",3,W,5,36,22
DeviceB,"21/03/31,17:40:55",15,W,33,20,52
DeviceB,"21/03/31,17:47:36",6,SE,38,130,69
DeviceB,"21/03/31,17:54:17",3,W,22,35,13
DeviceB,"21/03/31,18:00:58",0,E,8,207,45
DeviceB,"21/03/31,18:07:39",1,W,80,11,29
DeviceB,"21/03/31,18:15:42",3,W,29,67,49
DeviceB,"21/03/31,18:22:23",0,W,65,56,51
DeviceB,"21/03/31,18:29:04",1,NW,7,93,78
DeviceB,"21/03/31,18:35:45",0,W,95,24,154
DeviceB,"21/03/31,18:42:26",3,NW,11,12,13
DeviceB,"21/03/31,18:49:07",6,W,27,66,54
DeviceB,"21/03/31,18:55:48",6,W,18,24,25
DeviceB,"21/03/31,19:02:29",0,E,18,48,180
DeviceB,"21/03/31,19:09:10",8,W,25,27,23
DeviceB,"21/03/31,19:15:51",0,E,29,44,54
DeviceB,"21/03/31,19:22:32",4,W,21,24,65
DeviceB,"21/03/31,19:29:13",6,W,28,100,31
DeviceB,"21/03/31,19:35:54",2,S,9,71,67
DeviceB,"21/03/31,19:42:34",1,W,20,109,103
DeviceB,"21/03/31,19:50:38",0,NW,91,29,11
DeviceB,"21/03/31,19:57:19",3,W,34,13,73
DeviceB,"21/03/31,20:03:59",0,W,5,37,19
DeviceB,"21/03/31,20:10:40",3,SE,61,33,47
DeviceB,"21/03/31,20:17:21",4,E,39,34,102
DeviceB,"21/03/31,20:24:02",3,SW,33,59,15
DeviceB,"21/03/31,20:30:43",4,NW,73,35,0
DeviceB,"21/03/31,20:37:24",4,SE,30,31,22
DeviceB,"21/03/31,20:44:04",2,SW,20,134,115
DeviceB,"21/03/31,20:50:45",8,W,13,7,18
DeviceB,"21/03/31,20:57:26",1,W,27,22,148
DeviceB,"21/03/31,21:04:07",0,W,31,68,34
DeviceB,"21/03/31,21:10:47",1,NW,29,11,118
DeviceB,"21/03/31,21:18:04",1,W,22,37,30
DeviceB,"21/03/31,21:24:44",2,W,57,21,50
DeviceB,"21/03/31,21:31:25",6,NW,35,21,29
DeviceB,"21/03/31,21:38:06",2,SE,30,23,30
DeviceB,"21/03/31,21:44:47",2,E,26,93,46
DeviceB,"21/03/31,21:51:27",1,E,73,32,30
DeviceB,"21/03/31,21:58:08",4,W,22,55,55
DeviceB,"21/03/31,22:04:49",12,W,30,64,23
DeviceB,"21/03/31,22:11:29",8,W,24,47,45
DeviceB,"21/03/31,22:18:10",2,NW,12,37,72
DeviceB,"21/03/31,22:24:51",3,NW,17,47,62
DeviceB,"21/03/31,22:31:31",2,NW,27,15,12
DeviceB,"21/03/31,22:38:12",3,NW,20,39,112
DeviceB,"21/03/31,22:46:15",3,W,36,101,5
DeviceB,"21/03/31,22:52:56",0,N,32,26,43
DeviceB,"21/03/31,22:59:37",1,W,20,99,39
DeviceB,"21/03/31,23:06:17",2,E,24,103,77
DeviceB,"21/03/31,23:12:58",2,W,30,97,6203
DeviceB,"21/03/31,23:19:39",3,SE,9,11,43
DeviceB,"21/03/31,23:26:19",2,SW,37,43,179
DeviceB,"21/03/31,23:33:00",1,W,12,10,43
DeviceB,"21/03/31,23:39:41",14,W,18,73,81
DeviceB,"21/03/31,23:46:21",4,N,37,20,106
DeviceB,"21/03/31,23:53:02",0,E,20,47,59
DeviceB,"21/03/31,23:59:43",8,W,8,17,21
DeviceB,"21/04/01,00:06:23",7,W,72,6165,0
DeviceB,"21/04/01,00:13:04",0,E,66,16,48
DeviceB,"21/04/01,00:21:07",1,NW,88,48,33
DeviceB,"21/04/01,00:27:48",0,NW,76,39,32
DeviceB,"21/04/01,00:34:28",0,SE,22,15,46
DeviceB,"21/04/01,00:41:09",2,S,77,34,63
DeviceB,"21/04/01,00:47:50",2,W,16,50,28
DeviceB,"21/04/01,00:54:30",2,W,22,53,102
DeviceB,"21/04/01,01:01:11",1,SW,9,7,14
DeviceB,"21/04/01,01:07:52",0,NW,38,61,17
DeviceB,"21/04/01,01:14:32",2,W,93,18,37
DeviceB,"21/04/01,01:21:13",2,SE,25,110,106
DeviceB,"21/04/01,01:27:53",13,W,58,31,6305
DeviceB,"21/04/01,01:34:34",2,E,12,129,41
DeviceB,"21/04/01,01:41:15",1,W,25,32,34
DeviceB,"21/04/01,01:47:56",6,W,33,15,31
DeviceB,"21/04/01,01:55:59",0,E,6,23,72
DeviceB,"21/04/01,02:02:40",1,S,28,3592,95
DeviceB,"21/04/01,02:09:21",1,W,15,45,0
DeviceB,"21/04/01,02:16:02",2,S,25,43,22
DeviceB,"21/04/01,02:22:42",1,NE,9,65,11
DeviceB,"21/04/01,02:29:23",6,NW,36,54,47
DeviceB,"21/04/01,02:36:04",0,W,20,8,19
DeviceB,"21/04/01,02:42:45",1,E,105,42,62
DeviceB,"21/04/01,02:49:26",0,W,18,17,41
DeviceB,"21/04/01,02:56:08",1,W,26,10,26
DeviceB,"21/04/01,03:02:49",2,NE,14,45,106
DeviceB,"21/04/01,03:09:30",2,W,14,38,18
DeviceB,"21/04/01,03:16:11",4,SE,12,18,26
DeviceB,"21/04/01,03:22:52",1,W,21,50,43
DeviceB,"21/04/01,03:30:56",1,NW,17,38,30
DeviceB,"21/04/01,03:37:37",0,E,27,61,13
DeviceB,"21/04/01,03:44:18",0,NW,3,157,25
DeviceB,"21/04/01,03:50:59",7,E,59,72,161
DeviceB,"21/04/01,03:57:40",3,E,29,52,19
DeviceB,"21/04/01,04:04:21",2,W,22,18,13
DeviceB,"21/04/01,04:11:02",2,W,9,31,40
DeviceB,"21/04/01,04:17:44",2,W,61,6054,156
DeviceB,"21/04/01,04:24:25",1,NW,5,10,70
DeviceB,"21/04/01,04:31:06",2,E,7,247,36
DeviceB,"21/04/01,04:37:47",1,S,46,6345,12
DeviceB,"21/04/01,04:44:28",0,SE,16,38,105
DeviceB,"21/04/01,04:51:10",4,W,3,31,32
DeviceB,"21/04/01,04:57:51",0,S,30,41,23
DeviceB,"21/04/01,05:05:55",2,SE,25,9,57
DeviceB,"21/04/01,05:12:36",0,W,46,141,180
DeviceB,"21/04/01,05:19:17",2,W,9,28,135
DeviceB,"21/04/01,05:25:58",1,E,85,137,116
DeviceB,"21/04/01,05:32:40",0,SW,33,45,41
DeviceB,"21/04/01,05:39:21",3,W,13,48,37
