device,t,w,h,p1,p25,p10
DeviceA,"21/04/16,08:39:44",0,W,15,20,16
DeviceA,"21/04/16,08:46:20",1,W,24,26,36
DeviceA,"21/04/16,08:52:56",0,W,21,34,17
DeviceA,"21/04/16,08:59:32",10,E,22,4,37
DeviceA,"21/04/16,09:06:08",0,W,18,8,5
DeviceA,"21/04/16,09:12:44",3,NW,6,6,9
DeviceA,"21/04/16,09:19:20",1,E,18,10,35
DeviceA,"21/04/16,09:25:55",0,W,20,10,21
DeviceA,"21/04/16,09:32:31",3,W,17,39,35
DeviceA,"21/04/16,09:39:07",4,W,8,40,46
DeviceA,"21/04/16,09:45:43",0,S,0,23,32
DeviceA,"21/04/16,09:52:19",1,S,0,33,32
DeviceA,"21/04/16,09:58:54",4,NW,16,10,14
DeviceA,"21/04/16,10:06:53",0,W,15,18,31
DeviceA,"21/04/16,10:13:28",1,SE,19,17,20
DeviceA,"21/04/16,10:20:04",6,N,24,28,18
DeviceA,"21/04/16,10:26:40",2,NW,20,30,40
DeviceA,"21/04/16,10:33:15",2,E,26,26,45
DeviceA,"21/04/16,10:53:02",4,W,24,31,30
DeviceA,"21/04/16,10:59:38",2,W,29,35,12
DeviceA,"21/04/16,11:06:13",0,W,17,26,25
DeviceA,"21/04/16,11:12:48",10,W,5,29,24
DeviceA,"21/04/16,11:19:24",1,E,6,32,32
DeviceA,"21/04/16,11:25:59",4,W,19,7,20
DeviceA,"21/04/16,11:32:35",3,S,9,8,0
DeviceA,"21/04/16,11:40:33",0,SW,23,15,28
DeviceA,"21/04/16,11:47:08",1,SE,8,32,43
DeviceA,"21/04/16,11:53:44",2,S,10,33,41
DeviceA,"21/04/16,12:00:19",0,SW,24,31,16
DeviceA,"21/04/16,12:06:54",1,N,18,9,23
DeviceA,"21/04/16,12:33:15",4,W,10,33,33
DeviceA,"21/04/16,12:39:51",2,NW,26,20,28
DeviceA,"21/04/16,12:53:01",0,E,20,37,42
DeviceA,"21/04/16,12:59:36",0,NW,0,28,7
DeviceA,"21/04/16,13:06:11",6,W,16,26,29
DeviceA,"21/04/16,13:27:18",1,E,18,25,35
DeviceA,"21/04/16,13:33:53",1,N,21,23,23
DeviceA,"21/04/16,13:40:28",2,SW,10,8,15
DeviceA,"21/04/16,13:47:03",1,NW,19,37,9
DeviceA,"21/04/16,13:53:38",0,SE,20,0,4
DeviceA,"21/04/16,14:00:13",4,E,5,18,14
DeviceA,"21/04/16,14:06:48",8,NW,15,18,46
DeviceA,"21/04/16,14:13:23",0,SW,10,18,22
DeviceA,"21/04/16,14:19:58",2,SW,19,34,35
DeviceA,"21/04/16,14:26:33",2,W,18,14,12
DeviceA,"21/04/16,14:33:08",1,E,15,36,24
DeviceA,"21/04/16,14:39:43",2,W,24,5,14
DeviceA,"21/04/16,14:47:40",6,NE,29,34,15
DeviceA,"21/04/16,14:54:15",3,W,27,33,29
DeviceA,"21/04/16,15:00:50",6,W,0,6,27
DeviceA,"21/04/16,15:07:25",0,S,28,23,29
DeviceA,"21/04/16,15:14:00",0,N,9,25,14
DeviceA,"21/04/16,15:20:35",0,W,6,28,0
DeviceA,"21/04/16,15:27:10",8,W,7,34,10
DeviceA,"21/04/16,15:33:45",0,SE,14,15,39
DeviceA,"21/04/16,15:40:20",3,E,23,37,24
DeviceA,"21/04/16,15:46:55",3,W,24,31,23
DeviceA,"21/04/16,15:53:30",0,NW,14,33,21
DeviceA,"21/04/16,16:00:05",1,W,13,20,27
DeviceA,"21/04/16,16:06:39",10,W,23,15,28
DeviceA,"21/04/16,16:13:14",1,N,9,38,24
DeviceA,"21/04/16,16:21:12",0,SE,14,26,25
DeviceA,"21/04/16,16:29:32",2,NW,7,10,48
DeviceA,"21/04/16,16:36:07",1,NE,17,15,25
DeviceA,"21/04/16,16:42:42",2,W,3,24,49
DeviceA,"21/04/16,16:49:17",6,W,30,10,17
DeviceA,"21/04/16,16:55:52",0,S,28,9,15
DeviceA,"21/04/16,17:02:27",0,W,22,13,42
DeviceA,"21/04/16,17:09:02",4,NW,20,26,11
DeviceA,"21/04/16,17:15:37",4,W,26,7,36
DeviceA,"21/04/16,17:22:12",0,SE,5,26,41
DeviceA,"21/04/16,17:28:47",0,E,15,25,16
DeviceA,"21/04/16,17:35:22",8,S,14,29,25
DeviceA,"21/04/16,17:41:57",3,SW,25,28,41
DeviceA,"21/04/16,17:48:32",0,E,7,36,40
DeviceA,"21/04/16,17:55:07",4,SW,11,27,39
DeviceA,"21/04/16,18:03:05",8,W,6,28,35
DeviceA,"21/04/16,18:09:40",4,W,17,16,30
DeviceA,"21/04/16,18:16:15",9,W,23,20,39
DeviceA,"21/04/16,18:22:50",1,NW,6,34,22
DeviceA,"21/04/16,18:29:25",2,S,22,37,23
DeviceA,"21/04/16,18:36:00",2,NW,15,27,19
DeviceA,"21/04/16,18:42:35",7,W,17,26,21
DeviceA,"21/04/16,18:49:10",3,NW,17,10,7
DeviceA,"21/04/16,18:55:45",4,W,9,18,8
DeviceA,"21/04/16,19:02:20",2,E,20,27,23
DeviceA,"21/04/16,19:08:55",7,NW,18,35,27
DeviceA,"21/04/16,19:15:30",0,W,0,11,39
DeviceA,"21/04/16,19:22:05",2,W,22,7,28
DeviceA,"21/04/16,19:28:40",3,W,21,34,46
DeviceA,"21/04/16,19:36:38",1,N,0,11,36
DeviceA,"21/04/16,19:43:13",8,NE,15,14,25
DeviceA,"21/04/16,19:49:48",3,W,26,16,27
DeviceA,"21/04/16,19:56:23",2,S,12,28,44
DeviceA,"21/04/16,20:02:58",6,W,19,29,39
DeviceA,"21/04/16,20:09:33",12,W,21,11,25
DeviceA,"21/04/16,20:16:08",8,W,6,39,25
DeviceA,"21/04/16,20:22:43",2,N,21,22,10
DeviceA,"21/04/16,21:23:19",0,S,13,39,45
DeviceA,"21/04/16,21:29:54",0,SW,21,16,35
DeviceA,"21/04/16,21:36:29",8,W,23,26,15
DeviceA,"21/04/16,21:43:04",7,NE,5,27,14
DeviceA,"21/04/16,21:49:39",2,SW,21,8,28
DeviceA,"21/04/16,21:56:14",8,SW,13,18,4
DeviceA,"21/04/16,22:02:49",1,W,22,17,19
DeviceA,"21/04/16,22:09:24",0,W,3,37,28
DeviceA,"21/04/16,22:15:59",1,S,4,23,18
DeviceA,"21/04/16,22:22:34",2,W,25,19,34
DeviceA,"21/04/16,22:29:08",0,W,10,24,30
DeviceA,"21/04/16,22:35:43",1,NW,3,35,36
DeviceA,"21/04/16,22:43:41",2,E,23,16,41
DeviceA,"21/04/16,22:50:16",4,E,22,24,37
DeviceA,"21/04/16,22:56:50",2,S,16,32,36
DeviceA,"21/04/16,23:03:25",0,S,20,21,8
DeviceA,"21/04/16,23:10:00",0,W,24,7,47
DeviceA,"21/04/16,23:16:35",3,W,15,13,10
DeviceA,"21/04/16,23:23:10",1,N,29,20,11
DeviceA,"21/04/16,23:29:45",0,W,28,12,27
DeviceA,"21/04/16,23:36:20",8,NW,9,18,0
DeviceA,"21/04/16,23:42:54",4,S,9,31,10
DeviceA,"21/04/17,00:02:39",1,W,13,30,21
DeviceA,"21/04/17,00:23:46",3,W,5,24,15
DeviceA,"21/04/17,00:36:56",4,E,24,5,40
DeviceA,"21/04/17,00:50:06",1,W,10,6,22
DeviceA,"21/04/17,01:03:15",2,SW,7,22,9
DeviceA,"21/04/17,01:16:25",0,W,7,28,35
DeviceA,"21/04/17,01:23:00",6,S,18,38,4
DeviceA,"21/04/17,01:29:35",1,W,12,13,13
DeviceA,"21/04/17,01:36:10",8,W,6,15,49
DeviceA,"21/04/17,04:10:58",2,NW,16,19,47
DeviceA,"21/04/17,04:17:39",13,W,23,8,34
DeviceA,"21/04/17,04:24:21",1,NE,6,40,9
DeviceA,"21/04/17,04:31:02",1,SW,9,41,36
DeviceA,"21/04/17,04:37:43",0,NW,13,8,45
DeviceA,"21/04/17,04:44:25",0,N,26,37,18
DeviceA,"21/04/17,04:51:06",1,E,9,20,13
DeviceA,"21/04/17,04:57:48",3,W,31,25,6
DeviceA,"21/04/17,05:04:29",3,W,19,21,29
DeviceA,"21/04/17,05:11:11",2,E,21,30,18
DeviceA,"21/04/17,05:17:53",2,E,21,31,23
DeviceA,"21/04/17,05:25:57",0,E,23,9,41
DeviceA,"21/04/17,05:32:38",8,NW,28,18,16
DeviceA,"21/04/17,05:39:20",3,E,22,25,29
DeviceA,"21/04/17,05:46:02",2,W,10,18,19
DeviceA,"21/04/17,05:52:43",3,W,20,28,22
DeviceA,"21/04/17,05:59:25",3,W,8,31,12
DeviceA,"21/04/17,06:06:06",2,W,23,33,49
DeviceA,"21/04/17,06:12:48",4,NW,21,17,43
DeviceA,"21/04/17,06:19:30",3,N,11,13,25
DeviceA,"21/04/17,06:26:11",2,SW,22,34,16
DeviceA,"21/04/17,06:32:53",2,W,1,30,18
DeviceA,"21/04/17,06:39:34",1,W,0,10,14
DeviceA,"21/04/17,06:46:16",3,W,17,33,30
DeviceA,"21/04/17,06:52:57",2,W,5,25,9
DeviceA,"21/04/17,07:01:02",7,W,9,23,7
DeviceA,"21/04/17,07:07:43",6,W,8,28,18
DeviceA,"21/04/17,07:14:25",3,N,16,10,41
DeviceA,"21/04/17,07:21:06",4,NW,0,28,25
DeviceA,"21/04/17,07:27:48",1,SE,26,38,41
DeviceA,"21/04/17,07:34:29",0,SW,18,13,42
DeviceA,"21/04/17,07:41:11",10,S,17,16,18
DeviceA,"21/04/17,07:47:53",3,NW,20,37,6
DeviceA,"21/04/17,07:54:34",0,W,0,38,11
DeviceA,"21/04/17,08:01:16",0,W,25,31,12
DeviceA,"21/04/17,08:07:58",4,NW,14,27,29
DeviceA,"21/04/17,08:14:39",1,W,21,15,17
DeviceA,"21/04/17,08:21:21",4,W,22,21,44
DeviceA,"21/04/17,08:28:03",0,SW,15,10,11
DeviceA,"21/04/17,08:36:07",0,E,22,6,6
DeviceA,"21/04/17,08:42:49",7,SE,26,8,10
DeviceA,"21/04/17,08:49:30",0,SW,6,11,22
DeviceA,"21/04/17,08:56:12",2,NW,19,8,33
DeviceA,"21/04/17,09:02:53",2,SW,28,21,27
DeviceA,"21/04/17,09:09:35",2,W,22,16,25
DeviceA,"21/04/17,09:16:17",9,N,15,25,22
DeviceA,"21/04/17,09:22:58",1,S,15,35,43
DeviceA,"21/04/17,09:29:40",1,W,18,32,29
DeviceA,"21/04/17,09:36:22",1,W,10,36,22
DeviceA,"21/04/17,09:43:03",3,E,13,29,35
DeviceA,"21/04/17,09:49:45",4,SE,6,10,33
DeviceA,"21/04/17,09:56:26",0,NW,5,36,42
DeviceA,"21/04/17,10:03:08",2,E,13,23,0
DeviceA,"21/04/17,10:11:12",1,NW,18,11,43
DeviceA,"21/04/17,10:17:54",0,SW,5,16,0
DeviceA,"21/04/17,10:24:36",12,W,18,31,9
DeviceA,"21/04/17,10:31:17",4,W,26,37,34
DeviceA,"21/04/17,10:37:59",0,S,21,30,9
DeviceA,"21/04/17,10:44:41",7,NW,19,28,10
DeviceA,"21/04/17,10:51:22",4,S,22,30,34
DeviceA,"21/04/17,10:58:04",2,NW,3,18,14
DeviceA,"21/04/17,11:04:45",1,W,9,24,13
DeviceA,"21/04/17,11:11:27",7,S,27,11,17
DeviceA,"21/04/17,11:18:08",3,W,30,17,29
DeviceA,"21/04/17,11:24:50",2,E,21,25,48
DeviceA,"21/04/17,11:31:32",6,W,21,33,27
DeviceA,"21/04/17,11:38:13",0,N,24,0,0
DeviceA,"21/04/17,11:46:17",2,W,16,12,10
DeviceA,"21/04/17,11:52:59",2,NW,19,25,9
DeviceA,"21/04/17,11:59:40",2,W,26,21,33
DeviceA,"21/04/17,12:06:22",2,W,16,30,45
DeviceA,"21/04/17,12:13:04",4,W,24,27,17
DeviceA,"21/04/17,12:19:45",2,W,24,12,15
DeviceA,"21/04/17,12:26:27",3,W,16,7,40
DeviceA,"21/04/17,12:33:08",2,NE,9,16,10
DeviceA,"21/04/17,12:39:50",3,E,17,17,32
DeviceA,"21/04/17,12:46:31",7,NW,20,28,24
DeviceA,"21/04/17,12:53:12",2,SE,18,35,16
DeviceA,"21/04/17,12:59:54",0,SW,24,0,43
DeviceA,"21/04/17,13:06:35",3,W,17,39,23
DeviceA,"21/04/17,13:13:17",1,NW,18,31,0
DeviceA,"21/04/17,13:21:21",0,W,19,4,39
DeviceA,"21/04/17,13:28:02",2,E,19,29,15
DeviceA,"21/04/17,13:34:43",1,W,8,7,0
DeviceA,"21/04/17,13:50:23",0,NE,31,18,17
DeviceA,"21/04/17,13:57:04",4,W,20,15,33
DeviceA,"21/04/17,14:03:45",3,W,17,6,19
DeviceA,"21/04/17,14:10:27",3,W,16,22,26
DeviceA,"21/04/17,14:17:08",2,W,29,19,15
DeviceA,"21/04/17,14:23:49",2,NW,4,8,9
DeviceA,"21/04/17,14:30:31",4,W,7,18,6
DeviceA,"21/04/17,14:37:12",0,SE,19,14,41
DeviceA,"21/04/17,14:43:53",6,W,23,27,20
DeviceA,"21/04/17,14:50:35",2,E,19,37,17
DeviceA,"21/04/17,14:57:16",0,W,19,11,21
DeviceA,"21/04/17,15:03:57",3,W,25,27,16
DeviceA,"21/04/17,15:10:38",6,W,16,13,0
DeviceA,"21/04/17,15:25:23",3,NW,21,7,22
DeviceA,"21/04/17,15:32:05",2,W,5,22,44
DeviceA,"21/04/17,15:38:46",2,W,17,19,8
DeviceA,"21/04/17,15:45:27",1,E,17,16,41
DeviceA,"21/04/17,15:52:08",3,W,5,31,7
DeviceA,"21/04/17,16:18:53",3,SW,12,7,29
DeviceA,"21/04/17,16:32:15",4,SW,26,39,16
DeviceA,"21/04/17,16:38:57",2,E,11,37,27
DeviceA,"21/04/17,16:45:38",1,W,14,23,20
DeviceA,"21/04/17,16:52:19",2,S,28,10,11
DeviceA,"21/04/17,17:00:23",4,SW,13,26,26
DeviceA,"21/04/17,17:07:04",4,W,19,32,21
DeviceA,"21/04/17,17:13:45",1,W,12,15,32
DeviceA,"21/04/17,17:20:26",0,W,18,27,41
DeviceA,"21/04/17,17:27:07",4,W,6,19,40
DeviceA,"21/04/17,17:33:49",2,W,19,21,45
DeviceA,"21/04/17,17:40:30",4,S,12,11,5
DeviceA,"21/04/17,17:47:11",2,N,17,24,41
DeviceA,"21/04/17,17:53:52",3,E,19,22,44
DeviceA,"21/04/17,18:00:33",2,NW,5,30,16
DeviceA,"21/04/17,18:07:14",1,W,18,35,11
DeviceA,"21/04/17,18:13:56",16,SW,24,39,22
DeviceA,"21/04/17,18:20:37",3,W,29,7,32
DeviceA,"21/04/17,18:27:18",8,W,23,0,22
DeviceA,"21/04/17,18:35:22",2,W,0,26,46
DeviceA,"21/04/17,18:42:03",8,W,21,15,11
DeviceA,"21/04/17,18:48:44",0,NW,11,36,39
DeviceA,"21/04/17,18:55:25",0,N,22,18,45
DeviceA,"21/04/17,19:02:06",3,W,11,31,11
DeviceA,"21/04/17,19:08:47",2,E,27,13,48
DeviceA,"21/04/17,19:15:28",1,E,7,24,28
DeviceA,"21/04/17,19:22:10",4,NW,6,27,31
DeviceA,"21/04/17,19:28:51",2,W,16,37,19
DeviceA,"21/04/17,19:35:32",0,NW,4,12,0
DeviceA,"21/04/17,19:42:13",1,NW,23,17,21
DeviceA,"21/04/17,19:48:54",6,E,19,30,9
DeviceA,"21/04/17,19:55:35",1,E,2,17,15
DeviceA,"21/04/17,20:02:16",2,SW,10,0,47
DeviceA,"21/04/17,20:10:20",9,NW,17,16,33
DeviceA,"21/04/17,20:17:01",6,W,19,40,49
DeviceA,"21/04/17,20:23:42",2,NW,22,37,39
DeviceA,"21/04/17,20:30:23",2,E,6,17,4
DeviceA,"21/04/17,20:50:27",2,W,13,20,5
DeviceA,"21/04/18,02:28:38",0,E,10,25,29
DeviceA,"21/04/18,02:35:19",0,E,13,21,21
DeviceA,"21/04/18,02:42:01",7,W,23,37,6
DeviceA,"21/04/18,02:57:12",2,W,0,33,25
DeviceA,"21/04/18,03:04:29",1,NW,9,14,26
DeviceA,"21/04/18,03:11:11",1,S,29,28,22
DeviceA,"21/04/18,03:17:52",2,W,8,27,29
DeviceA,"21/04/18,03:24:34",3,W,10,31,31
DeviceA,"21/04/18,03:44:39",7,E,17,33,47
DeviceA,"21/04/18,03:51:20",6,W,20,29,18
DeviceA,"21/04/18,03:58:02",0,SW,21,0,13
DeviceA,"21/04/18,04:04:43",13,W,17,27,13
DeviceA,"21/04/18,04:11:25",7,SW,27,26,26
DeviceA,"21/04/18,04:18:07",1,E,0,18,25
DeviceA,"21/04/18,04:24:48",7,S,16,17,24
DeviceA,"21/04/18,04:32:53",3,W,17,17,22
DeviceA,"21/04/18,04:39:34",8,W,0,10,36
DeviceA,"21/04/18,04:46:16",8,W,20,29,23
DeviceA,"21/04/18,04:52:57",1,SW,4,6,6
DeviceA,"21/04/18,04:59:39",2,W,14,13,14
DeviceA,"21/04/18,05:13:02",7,NE,22,28,26
DeviceA,"21/04/18,05:19:44",2,E,9,28,48
DeviceA,"21/04/18,05:26:26",7,W,20,20,36
DeviceA,"21/04/18,05:33:07",3,S,26,25,7
DeviceA,"21/04/18,05:39:49",1,NW,17,21,8
DeviceA,"21/04/18,05:46:31",0,N,11,38,21
DeviceA,"21/04/18,05:53:12",2,NW,9,15,43
DeviceA,"21/04/18,05:59:54",0,NW,27,22,28
DeviceA,"21/04/18,06:07:58",0,W,4,21,15
DeviceA,"21/04/18,06:14:40",1,NW,23,17,49
DeviceA,"21/04/18,06:21:22",3,SW,24,5,42
DeviceA,"21/04/18,06:28:04",4,S,14,14,35
DeviceA,"21/04/18,06:34:45",2,NW,20,26,34
DeviceA,"21/04/18,06:41:27",8,NW,27,39,13
DeviceA,"21/04/18,06:48:09",0,S,6,13,22
DeviceA,"21/04/18,06:54:51",1,W,20,5,18
DeviceA,"21/04/18,07:01:32",6,NW,9,29,45
DeviceA,"21/04/18,07:08:14",0,W,15,19,42
DeviceA,"21/04/18,07:14:56",1,NW,12,13,8
DeviceA,"21/04/18,07:21:37",4,W,9,12,8
DeviceA,"21/04/18,07:28:19",0,NW,25,35,8
DeviceA,"21/04/18,07:35:01",2,W,31,34,26
DeviceA,"21/04/18,07:43:05",0,W,21,35,32
DeviceA,"21/04/18,07:49:47",6,W,24,34,32
DeviceA,"21/04/18,07:56:29",2,E,19,34,33
DeviceA,"21/04/18,08:03:11",0,SE,16,11,40
DeviceA,"21/04/18,08:09:52",3,SW,8,13,39
DeviceA,"21/04/18,08:16:34",1,SW,9,25,37
DeviceA,"21/04/18,08:23:16",3,S,7,16,25
DeviceA,"21/04/18,08:29:58",4,SW,20,19,0
DeviceA,"21/04/18,08:36:39",3,SW,4,0,29
DeviceA,"21/04/18,08:43:21",7,W,8,34,5
DeviceA,"21/04/18,08:50:03",4,S,0,38,46
DeviceA,"21/04/18,08:56:44",4,NW,20,25,9
DeviceA,"21/04/18,09:03:26",7,W,16,14,34
DeviceA,"21/04/18,09:10:08",0,W,14,20,33
DeviceA,"21/04/18,09:18:12",4,SW,5,20,31
DeviceA,"21/04/18,09:24:54",0,W,18,35,7
DeviceA,"21/04/18,09:31:36",4,NE,0,8,17
DeviceA,"21/04/18,09:38:17",2,E,5,14,33
DeviceA,"21/04/18,09:44:59",6,E,15,22,26
DeviceA,"21/04/18,09:51:41",4,SW,26,30,40
DeviceA,"21/04/18,09:58:22",3,NW,23,30,33
DeviceA,"21/04/18,10:05:04",2,SE,16,37,27
DeviceA,"21/04/18,10:11:46",1,SW,0,10,42
DeviceA,"21/04/18,10:18:28",2,W,7,5,27
DeviceA,"21/04/18,10:25:09",2,W,5,34,26
DeviceA,"21/04/18,10:31:51",1,W,8,27,37
DeviceA,"21/04/18,10:38:33",3,E,20,22,0
DeviceA,"21/04/18,10:45:14",2,NW,13,33,33
DeviceA,"21/04/18,10:53:19",3,SE,19,32,0
DeviceA,"21/04/18,11:00:00",0,SE,12,0,12
DeviceA,"21/04/18,11:06:42",0,SW,20,5,15
DeviceA,"21/04/18,11:13:24",2,NW,0,17,30
DeviceA,"21/04/18,11:20:05",4,NW,19,28,44
DeviceA,"21/04/18,11:26:47",4,NE,16,16,35
DeviceA,"21/04/18,11:33:29",0,SW,9,33,21
DeviceA,"21/04/18,11:40:10",3,SW,28,38,30
DeviceA,"21/04/18,11:46:52",2,W,22,25,26
DeviceA,"21/04/18,11:53:34",1,E,21,13,21
DeviceA,"21/04/18,12:00:15",3,E,24,6,13
DeviceA,"21/04/18,12:06:57",7,W,20,0,23
DeviceA,"21/04/18,12:13:38",0,NW,4,34,34
DeviceA,"21/04/18,12:20:20",10,W,28,33,36
DeviceA,"21/04/18,12:28:24",7,W,0,21,35
DeviceA,"21/04/18,12:35:06",1,NW,8,22,25
DeviceA,"21/04/18,12:41:47",0,S,21,23,7
DeviceA,"21/04/18,12:48:29",0,W,4,40,8
DeviceA,"21/04/18,12:55:10",6,W,23,21,46
DeviceA,"21/04/18,13:01:52",2,W,9,19,6
DeviceA,"21/04/18,13:08:33",0,SW,20,10,30
DeviceA,"21/04/18,13:15:12",4,W,5,20,11
DeviceA,"21/04/18,13:21:54",6,W,5,10,9
DeviceA,"21/04/18,13:28:35",1,SW,21,9,14
DeviceA,"21/04/18,13:35:17",1,NW,29,34,13
DeviceA,"21/04/18,13:55:21",4,NW,0,24,0
DeviceA,"21/04/18,14:03:25",8,S,16,21,25
DeviceA,"21/04/18,14:10:06",2,NW,20,32,27
DeviceA,"21/04/18,14:16:48",9,W,18,22,35
DeviceA,"21/04/18,14:23:29",2,SE,17,32,15
DeviceA,"21/04/18,14:30:10",1,NW,10,37,29
DeviceA,"21/04/18,14:36:52",6,E,21,20,41
DeviceA,"21/04/18,14:43:33",4,W,14,8,48
DeviceA,"21/04/18,14:50:14",2,W,10,31,27
DeviceA,"21/04/18,14:56:56",3,NW,16,16,8
DeviceA,"21/04/18,15:12:35",1,E,20,11,32
DeviceA,"21/04/18,15:19:17",2,W,3,21,13
DeviceA,"21/04/18,15:25:58",2,SW,17,0,38
DeviceA,"21/04/18,15:39:20",2,NW,5,0,47
DeviceA,"21/04/18,15:46:02",1,W,25,28,31
DeviceA,"21/04/18,15:59:24",1,E,17,20,32
DeviceA,"21/04/18,17:21:02",7,E,19,41,32
DeviceA,"21/04/18,17:41:06",3,W,19,25,16
DeviceA,"21/04/18,18:29:17",7,W,21,20,23
DeviceA,"21/04/18,18:35:58",2,NW,22,10,17
DeviceA,"21/04/18,18:42:40",3,W,5,23,8
DeviceA,"21/04/18,18:49:21",1,W,5,23,29
DeviceA,"21/04/18,19:29:28",4,NW,22,20,35
DeviceA,"21/04/18,19:36:10",1,W,24,12,20
DeviceA,"21/04/18,19:42:51",3,W,17,26,8
DeviceA,"21/04/18,19:57:36",4,W,24,27,45
DeviceA,"21/04/18,20:17:39",9,W,22,27,49
DeviceA,"21/04/18,20:24:20",0,W,25,19,20
DeviceA,"21/04/18,20:31:01",1,NW,18,36,37
DeviceA,"21/04/18,20:37:43",3,W,22,33,21
DeviceA,"21/04/18,20:44:24",1,W,6,35,32
DeviceA,"21/04/18,20:57:46",1,SE,4,10,46
DeviceA,"21/04/18,21:04:27",7,SW,10,42,46
DeviceA,"21/04/18,21:11:08",7,W,18,0,24
DeviceA,"21/04/18,21:17:49",2,W,21,30,29
DeviceA,"21/04/18,21:32:34",1,W,17,30,22
DeviceA,"21/04/18,21:52:37",6,W,0,25,17
DeviceA,"21/04/18,21:59:19",1,W,16,33,0
DeviceA,"21/04/18,22:26:03",1,S,18,7,8
DeviceA,"21/04/18,22:32:44",1,E,23,17,22
DeviceA,"21/04/18,22:46:06",1,E,19,12,6
DeviceA,"21/04/18,22:52:47",2,W,16,27,18
DeviceA,"21/04/18,22:59:28",1,E,11,23,42
DeviceA,"21/04/18,23:07:32",1,NW,5,15,23
DeviceA,"21/04/18,23:14:13",0,N,12,35,0
DeviceA,"21/04/18,23:20:54",7,W,20,40,37
DeviceA,"21/04/18,23:34:16",1,NW,0,31,30
DeviceA,"21/04/18,23:40:57",0,E,24,5,31
DeviceA,"21/04/18,23:47:38",1,NW,18,22,13
DeviceA,"21/04/18,23:54:19",6,W,0,0,49
DeviceA,"21/04/19,00:01:00",2,E,19,23,18
DeviceA,"21/04/19,00:07:41",9,W,7,10,49
DeviceA,"21/04/19,00:14:22",8,E,25,10,35
DeviceA,"21/04/19,00:27:44",3,W,12,0,43
DeviceA,"21/04/19,00:42:29",7,NW,0,34,9
DeviceA,"21/04/19,00:49:10",4,SW,17,33,33
DeviceA,"21/04/19,00:55:51",7,W,26,22,25
DeviceA,"21/04/19,01:02:32",2,E,11,16,32
DeviceA,"21/04/19,01:09:13",2,N,13,17,48
DeviceA,"21/04/19,01:22:35",1,SE,24,24,15
DeviceA,"21/04/19,01:29:16",0,NW,11,9,28
DeviceA,"21/04/19,05:33:18",1,W,7,8,9
DeviceA,"21/04/19,05:40:00",3,E,19,19,44
DeviceA,"21/04/19,05:46:41",1,NW,12,16,49
DeviceA,"21/04/19,05:53:23",1,SW,6,23,33
DeviceA,"21/04/19,06:00:05",0,SW,23,28,41
DeviceA,"21/04/19,06:06:46",4,SW,18,29,22
DeviceA,"21/04/19,06:13:28",1,E,26,0,42
DeviceA,"21/04/19,06:20:10",8,SE,19,33,44
DeviceA,"21/04/19,06:26:52",9,W,20,29,12
DeviceA,"21/04/19,06:33:33",1,E,13,28,18
DeviceA,"21/04/19,06:41:38",3,W,12,29,39
DeviceA,"21/04/19,06:48:20",7,SE,24,28,7
DeviceA,"21/04/19,06:55:01",18,W,13,13,44
DeviceA,"21/04/19,07:01:43",4,SE,9,25,32
DeviceA,"21/04/19,07:08:25",3,SW,24,17,28
DeviceA,"21/04/19,07:15:07",1,W,16,30,43
DeviceA,"21/04/19,07:38:30",1,SE,0,25,48
DeviceA,"21/04/19,07:45:12",3,W,11,32,24
DeviceA,"21/04/19,07:51:54",1,SE,13,13,29
DeviceA,"21/04/19,07:58:35",0,E,20,33,41
DeviceA,"21/04/19,08:05:17",1,SW,24,15,12
DeviceA,"21/04/19,08:11:59",12,SW,21,33,45
DeviceA,"21/04/19,08:18:41",9,N,10,32,47
DeviceA,"21/04/19,08:25:23",2,W,19,22,38
DeviceA,"21/04/19,08:32:04",3,E,0,32,11
DeviceA,"21/04/19,08:38:46",4,E,9,10,9
DeviceA,"21/04/19,08:45:28",6,E,20,8,35
DeviceA,"21/04/19,08:52:10",4,W,5,13,9
DeviceA,"21/04/19,08:58:52",12,SE,19,36,48
DeviceA,"21/04/19,09:06:56",8,SW,12,16,42
DeviceA,"21/04/19,09:13:38",1,SW,21,37,46
DeviceA,"21/04/19,09:20:20",3,W,17,18,26
DeviceA,"21/04/19,09:27:02",1,NW,23,26,49
DeviceA,"21/04/19,09:33:44",6,NW,0,33,8
DeviceA,"21/04/19,09:40:25",7,SE,8,9,36
DeviceA,"21/04/19,09:47:07",2,W,14,34,49
DeviceA,"21/04/19,09:53:49",10,W,20,18,22
DeviceA,"21/04/19,10:00:31",2,NW,16,29,24
DeviceA,"21/04/19,10:07:13",1,W,18,21,48
DeviceA,"21/04/19,10:13:54",1,S,16,30,42
DeviceA,"21/04/19,10:20:36",2,W,27,17,31
DeviceA,"21/04/19,10:27:18",6,SE,25,6,20
DeviceA,"21/04/19,10:34:00",2,NW,23,15,44
DeviceA,"21/04/19,10:42:04",0,W,13,0,25
DeviceA,"21/04/19,10:48:46",3,E,4,17,33
DeviceA,"21/04/19,10:55:28",1,E,17,34,10
DeviceA,"21/04/19,11:02:10",2,W,5,27,5
DeviceA,"21/04/19,11:08:51",2,W,19,16,43
DeviceA,"21/04/19,11:15:33",1,W,14,31,24
DeviceA,"21/04/19,11:22:15",1,W,27,6,16
DeviceA,"21/04/19,11:28:57",16,SW,15,17,46
